timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-13T09:37:38,codecarbon,abf89c6b-2fa7-4a09-9eb5-8a207c48e254,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.042835100088269,0.0012577945849622,8.361419749624869e-05,390.0,12.07127118041982,20.0,0.0016289736775021,5.053948487600095e-05,8.34841772228376e-05,0.001762997339601,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:37:43,codecarbon,abf89c6b-2fa7-4a09-9eb5-8a207c48e254,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.0612271000864,0.0016773222138319,8.361015033944313e-05,390.0,12.041159447513415,20.0,0.0021723873708329,6.73186649660009e-05,0.0001113253933338,0.0023510314291328,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:38:17,codecarbon,e5960290-c14f-4c76-bdf3-ab4e194191d8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.008469499996863,0.0004187445839744,8.360729439895599e-05,390.0,12.06657866996441,20.0,0.0005423656225,1.6781680091998777e-05,2.778922611097288e-05,0.000586936528703,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:39:02,codecarbon,9432ff14-d06d-46b3-9dd5-acf0966061d1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.009386300109327,0.0004188725404592,8.361753623395822e-05,390.0,12.123629079319503,20.0,0.0005424603275023,1.686390237999949e-05,2.7791650000209404e-05,0.0005871158798825,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:39:38,codecarbon,286652cb-e5f4-4021-9e62-44c67d958fae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.008739300072193,0.0001678360288162,8.355291739958279e-05,390.0,12.078501272918434,20.0,0.0002173925866702,6.7336164980003055e-06,1.1122442222484905e-05,0.0002352486453907,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:40:41,codecarbon,ce00453c-d81c-4482-985b-00e03ea68ca0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.008752200054005,0.0001677927007331,8.353081118151833e-05,390.0,12.030100998965752,20.0,0.0002173573566668,6.705560919998896e-06,1.1124996666977595e-05,0.0002351879142538,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:41:20,codecarbon,7c8f2b9c-6bb5-4f8f-a5fe-eecba17fc23b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0088224000064656,0.0001678350619017,8.354897969138442e-05,390.0,12.066779578136112,20.0,0.0002173975591703,6.727227603999658e-06,1.1122503333414596e-05,0.0002352472901077,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:44:01,codecarbon,ea2c06a9-9407-494d-a9dc-263a57a79a10,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.008185700047761,0.0001678351685556,8.357552219976963e-05,390.0,12.172857599234735,20.0,0.0002173381925056,6.784449871998291e-06,1.1124797222307984e-05,0.0002352474395999,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:44:50,codecarbon,45a41088-7814-4272-a3f7-0141fffdc6e5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0093010999262333,0.0001678815633976,8.355221793479464e-05,390.0,12.082766989805917,20.0,0.0002174505883371,6.737783168000652e-06,1.112409777771164e-05,0.0002353124692828,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
2025-05-13T09:45:28,codecarbon,0d0230fc-0a09-4454-9640-651268e57a73,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0085352999158204,8.423099071824389e-05,8.351813835893936e-05,390.0,12.360358755741974,20.0,0.0001090370449984,3.456669432001791e-06,5.569293888725548e-06,0.0001180630083191,India,IND,west bengal,,,Windows-11-10.0.22631-SP0,3.12.7,3.0.1,12,AMD Ryzen 5 5600X 6-Core Processor,1,1 x NVIDIA GeForce GTX 1070,88.3693,22.5643,63.90738296508789,machine,N,1.0
